Muni Code,TreasuryCode,Municipality Name,MuniType,County,Record ID,Block,Lot,Permit Number,Status,Permit Status Description,Permit Date,Certificate Date,Permit Type,Permit Type Description,Update,Certificate Type,Certificate Type Description,Certificate Count,Building Fee,Plumbing Fee,Electrical Fee,Fire Fee,DCA Fee,Certificate Fee,Elevator Fee,Other Fee,Total Fee,Volume,Square Feet,Construction Cost,Sale Units Gained,Rental Units Gained,Use Group,Use Group Description,Census Item Number,Census Item Number Description,Public,Storage,Manufactured,Hud Seal,Source,Source Description,Version,Process Date,PK
0906,0906,JERSEY CITY,CITY,HUDSON,00016379,14203,7,20152079+A,C,Certificate,02/16/2016,08/17/2018,04,New,X,CO,Certificate of Occupancy,1,8165,1040,410,85,1219,100,0,0,11019,6000,600,629514,0,0,R-3,"One and two family units, 5 lodgers or less each",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,09/12/2018,090600016379
0906,0906,JERSEY CITY,CITY,HUDSON,00016807,18206,57,20161000,C,Certificate,03/31/2016,12/03/2018,04,New,,CO,Certificate of Occupancy,1,1391,1520,555,85,191,100,0,0,3842,51515,5104,284400,0,2,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,12/07/2018,090600016807
0906,0906,JERSEY CITY,CITY,HUDSON,00016835,14507,1,20152930+A,P,Permit,03/17/2016,,04,New,X,,,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,12/11/2017,090600016835
0906,0906,JERSEY CITY,CITY,HUDSON,00016936,1101,10,20152463+C,C,Certificate,03/10/2016,11/17/2017,04,New,X,TCO,Temporary Certificate of Occupancy,7,14688,6700,5177,482,2018,0,0,0,29065,544000,46800,4132000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/09/2021,090600016936
0906,0906,JERSEY CITY,CITY,HUDSON,00017379,14205,14.01,20161138,C,Certificate,04/12/2016,01/26/2018,04,New,,TCO,Temporary Certificate of Occupancy,1,5224,3320,1925,218,718,50,0,0,11455,193486,14769,5607945,0,0,B,Business Uses,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600017379
0906,0906,JERSEY CITY,CITY,HUDSON,00017387,9806,6.01,20161371,C,Certificate,04/29/2016,04/12/2017,04,New,,CO,Certificate of Occupancy,2,6944,0,0,0,954,0,0,0,7898,257176,21080,3000000,0,18,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600017387
0906,0906,JERSEY CITY,CITY,HUDSON,00017394,13402,20,20152738+B,C,Certificate,04/13/2016,08/22/2018,04,New,X,CO,Certificate of Occupancy,1,0,0,0,0,0,100,0,0,100,0,0,0,0,0,B,Business Uses,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600017394
0906,0906,JERSEY CITY,CITY,HUDSON,00017455,10901,43,20161374,C,Certificate,04/30/2016,12/05/2017,04,New,,CO,Certificate of Occupancy,2,1012,1440,580,85,139,0,0,0,3256,37477,4164,279000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,02/08/2018,090600017455
0906,0906,JERSEY CITY,CITY,HUDSON,00017463,16003,2,20161126,C,Certificate,04/11/2016,10/23/2018,04,New,,CO,Certificate of Occupancy,1,0,0,0,0,0,0,0,0,0,317413,14632,6891000,0,0,S-1,"Storage building, moderate hazard",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,11/07/2018,090600017463
0906,0906,JERSEY CITY,CITY,HUDSON,00017484,11505,1,20161134,C,Certificate,04/12/2016,09/21/2018,04,New,,CO,Certificate of Occupancy,20,117433,52220,57716,2357,16136,900,0,0,246762,4349378,416332,92607400,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,05/07/2020,090600017484
0906,0906,JERSEY CITY,CITY,HUDSON,00017500,14106,39,20152164+A,C,Certificate,04/26/2016,08/29/2018,04,New,X,CO,Certificate of Occupancy,6,0,0,0,0,0,400,0,0,400,434297,41625,7090000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,04/08/2019,090600017500
0906,0906,JERSEY CITY,CITY,HUDSON,00017966,2702,30,20161447,C,Certificate,05/06/2016,11/02/2016,04,New,,CO,Certificate of Occupancy,2,1116,1380,555,85,153,0,0,0,3289,41340,4134,337500,2,2,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600017966
0906,0906,JERSEY CITY,CITY,HUDSON,00018000,10004,2.01,20160160+B,C,Certificate,05/17/2016,09/29/2017,04,New,X,CO,Certificate of Occupancy,2,49794,0,0,0,6842,0,0,0,56636,1844232,144196,18000000,0,99,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,07/08/2019,090600018000
0906,0906,JERSEY CITY,CITY,HUDSON,00018027,10102,1.02,20160517+A,C,Certificate,05/16/2016,09/25/2018,04,New,X,CO,Certificate of Occupancy,3,171320,71785,0,3281,23541,50,0,0,269977,6345188,554115,83704500,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,12/09/2019,090600018027
0906,0906,JERSEY CITY,CITY,HUDSON,00018561,14102,35.01,20161899,C,Certificate,06/13/2016,04/05/2019,04,New,,CO,Certificate of Occupancy,2,1718,2610,0,101,236,0,0,0,4665,63625,6600,177530,0,4,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,06/07/2021,090600018561
0906,0906,JERSEY CITY,CITY,HUDSON,00018586,7302,6,20153757+A,C,Certificate,06/17/2016,05/30/2017,04,New,X,CO,Certificate of Occupancy,4,0,76490,57632,2631,0,50,0,0,136803,0,0,1700000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,04/08/2019,090600018586
0906,0906,JERSEY CITY,CITY,HUDSON,00018703,12002,54,20162447,C,Certificate,07/25/2016,07/10/2017,04,New,,CO,Certificate of Occupancy,1,1079,1340,600,85,148,0,0,0,3252,39960,3576,176000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600018703
0906,0906,JERSEY CITY,CITY,HUDSON,00018753,2101,6,20162479,C,Certificate,07/27/2016,06/01/2021,04,New,,CA,Certificate of Approval,1,1148,1380,605,85,158,0,0,0,3376,42537,3907,271000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,07/07/2021,090600018753
0906,0906,JERSEY CITY,CITY,HUDSON,00018755,5804,11,20162445,C,Certificate,07/25/2016,08/23/2016,04,New,,CO,Certificate of Occupancy,2,1040,1400,465,85,143,0,0,0,3133,38505,3815,176000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600018755
0906,0906,JERSEY CITY,CITY,HUDSON,00018780,11104,3,20162787,C,Certificate,08/18/2016,10/12/2018,04,New,,CO,Certificate of Occupancy,1,186,0,0,0,26,100,0,0,312,6900,2296,350000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,11/07/2018,090600018780
0906,0906,JERSEY CITY,CITY,HUDSON,00018807,704,37,20162446,C,Certificate,07/25/2016,07/20/2017,04,New,,CO,Certificate of Occupancy,1,1040,1400,555,85,143,0,0,0,3223,38505,3815,176000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600018807
0906,0906,JERSEY CITY,CITY,HUDSON,00019087,12003,5,20162241,C,Certificate,07/08/2016,05/18/2018,04,New,,CO,Certificate of Occupancy,3,1115,0,0,85,153,0,0,0,1353,41306,4095,128600,1,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600019087
0906,0906,JERSEY CITY,CITY,HUDSON,00019103,22102,31.01,20162310,C,Certificate,07/13/2016,07/13/2017,04,New,,CO,Certificate of Occupancy,1,1079,1310,415,75,148,0,0,0,3027,39957,3800,223000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600019103
0906,0906,JERSEY CITY,CITY,HUDSON,00019145,7805,5,20162258,C,Certificate,07/11/2016,03/07/2019,04,New,,CO,Certificate of Occupancy,1,6773,1490,555,85,931,100,0,0,9934,250845,6601,223000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,04/08/2019,090600019145
0906,0906,JERSEY CITY,CITY,HUDSON,00019150,14507,1,20152930+B,C,Certificate,07/27/2016,08/01/2018,04,New,X,CO,Certificate of Occupancy,3,438583,224255,150775,5961,60265,0,0,0,879839,16243809,1403465,240748339,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/07/2020,090600019150
0906,0906,JERSEY CITY,CITY,HUDSON,00019155,1508,5,20162201,C,Certificate,07/06/2016,09/05/2017,04,New,,CO,Certificate of Occupancy,1,1055,1640,560,75,145,0,0,0,3475,39077,3900,148800,0,2,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600019155
0906,0906,JERSEY CITY,CITY,HUDSON,00019157,2203,38,20162474,C,Certificate,07/27/2016,08/02/2018,04,New,,CO,Certificate of Occupancy,2,1111,1400,580,85,153,0,0,0,3329,41160,4116,229500,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600019157
0906,0906,JERSEY CITY,CITY,HUDSON,00019182,2702,33,20162677,C,Certificate,08/10/2016,01/03/2018,04,New,,CO,Certificate of Occupancy,2,1040,1370,605,85,143,0,0,0,3243,38505,3800,165800,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600019182
0906,0906,JERSEY CITY,CITY,HUDSON,00019236,602,26,20162584,C,Certificate,08/04/2016,10/18/2017,04,New,,CO,Certificate of Occupancy,1,787,1400,595,85,108,0,0,0,2975,29152,3884,140000,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600019236
0906,0906,JERSEY CITY,CITY,HUDSON,00019250,12301,2,20162845,C,Certificate,08/22/2016,04/24/2019,04,New,,CO,Certificate of Occupancy,2,21742,0,0,0,2987,0,0,0,24729,805246,74370,3500000,0,1,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,07/08/2019,090600019250
0906,0906,JERSEY CITY,CITY,HUDSON,00019281,14705,12,20162687,C,Certificate,08/11/2016,08/23/2018,04,New,,CO,Certificate of Occupancy,3,5130,3580,1595,146,705,0,0,0,11156,190000,19200,927700,0,0,B,Business Uses,104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600019281
0906,0906,JERSEY CITY,CITY,HUDSON,00019297,22703,46,20160778+A,C,Certificate,08/03/2016,10/18/2018,04,New,X,CO,Certificate of Occupancy,1,834,1380,630,85,115,100,0,0,3144,30890,1454,218500,0,2,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,11/07/2018,090600019297
0906,0906,JERSEY CITY,CITY,HUDSON,00019329,11005,34,20162937,C,Certificate,08/26/2016,05/13/2020,04,New,,CO,Certificate of Occupancy,1,6331,7150,2375,186,892,100,0,0,17034,178934,9749,858000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,06/08/2020,090600019329
0906,0906,JERSEY CITY,CITY,HUDSON,00019612,22405,13,20163112,C,Certificate,09/08/2016,10/12/2017,04,New,,CO,Certificate of Occupancy,1,959,1290,465,85,132,0,0,0,2931,35505,3514,280000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600019612
0906,0906,JERSEY CITY,CITY,HUDSON,00019678,29201,4,20163321,C,Certificate,09/26/2016,10/31/2017,04,New,,CO,Certificate of Occupancy,1,901,1430,530,85,124,0,0,0,3070,33357,3706,177600,2,0,R-5,International Residential Code,105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600019678
0906,0906,JERSEY CITY,CITY,HUDSON,00019823,2801,5,20163048,C,Certificate,09/02/2016,09/30/2019,04,New,,CO,Certificate of Occupancy,1,0,0,0,0,0,100,0,0,100,357841,33618,1316106,0,23,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/17/2019,090600019823
0906,0906,JERSEY CITY,CITY,HUDSON,00019825,11110,6.02,20163068,C,Certificate,09/06/2016,08/16/2019,04,New,,TCO,Temporary Certificate of Occupancy,2,29697,12620,12187,476,4081,0,0,0,59061,1099872,64187,8261000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,04/07/2020,090600019825
0906,0906,JERSEY CITY,CITY,HUDSON,00020213,5404,12,20163733,C,Certificate,10/25/2016,07/20/2017,04,New,,CO,Certificate of Occupancy,1,938,1550,865,85,129,0,0,0,3567,34729,3859,304000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600020213
0906,0906,JERSEY CITY,CITY,HUDSON,00020223,2805,41,20163801,C,Certificate,10/28/2016,03/01/2018,04,New,,CO,Certificate of Occupancy,2,970,1450,535,85,133,0,0,0,3173,35930,3480,155000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600020223
0906,0906,JERSEY CITY,CITY,HUDSON,00020319,27401,41,20161590+B,C,Certificate,10/31/2016,10/11/2017,04,New,X,TCO,Temporary Certificate of Occupancy,1,15307,2390,4840,144,3786,0,0,0,26467,1020480,45392,2564200,0,0,F-2,"Factory and industrial, low hazard",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600020319
0906,0906,JERSEY CITY,CITY,HUDSON,00020388,9806,8,20163662,C,Certificate,10/20/2016,10/26/2018,04,New,,CO,Certificate of Occupancy,5,24800,20400,9752,415,3408,0,0,0,58775,918517,77325,13323000,34,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,04/08/2019,090600020388
0906,0906,JERSEY CITY,CITY,HUDSON,00020394,20401,48,20163540,C,Certificate,10/14/2016,10/27/2017,04,New,,CO,Certificate of Occupancy,1,1063,1420,555,85,146,0,0,0,3269,39388,2593,285200,2,0,R-3,"One and two family units, 5 lodgers or less each",101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600020394
0906,0906,JERSEY CITY,CITY,HUDSON,00020417,7302,9,20163416,C,Certificate,10/04/2016,01/28/2020,04,New,,CO,Certificate of Occupancy,1,2138,0,25,0,294,0,0,0,2457,79200,26400,719000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,02/07/2020,090600020417
0906,0906,JERSEY CITY,CITY,HUDSON,00020431,29902,8,20163420,C,Certificate,10/05/2016,08/24/2017,04,New,,CO,Certificate of Occupancy,2,1021,1410,595,85,140,0,0,0,3251,37830,4203,245500,2,2,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600020431
0906,0906,JERSEY CITY,CITY,HUDSON,00020432,13602,1.01,20163437,C,Certificate,10/05/2016,07/08/2019,04,New,,CO,Certificate of Occupancy,2,0,0,0,0,0,0,0,0,0,614900,50550,4901813,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/09/2020,090600020432
0906,0906,JERSEY CITY,CITY,HUDSON,00020433,13602,1.01,20163432,C,Certificate,10/05/2016,05/20/2019,04,New,,CO,Certificate of Occupancy,2,0,0,0,0,0,0,0,0,0,474969,44900,4411620,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,09/10/2019,090600020433
0906,0906,JERSEY CITY,CITY,HUDSON,00020434,13602,1.01,20163436,C,Certificate,10/05/2016,05/14/2019,04,New,,CO,Certificate of Occupancy,2,0,0,0,0,0,0,0,0,0,320608,32700,3815015,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/09/2020,090600020434
0906,0906,JERSEY CITY,CITY,HUDSON,00020435,13602,1.01,20163435,C,Certificate,10/05/2016,02/05/2019,04,New,,CO,Certificate of Occupancy,2,0,0,0,0,0,0,0,0,0,248823,27700,2849248,0,21,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,09/10/2019,090600020435
0906,0906,JERSEY CITY,CITY,HUDSON,00020558,24702,21,20164214,C,Certificate,11/29/2016,10/20/2017,04,New,,CO,Certificate of Occupancy,1,991,1290,465,85,136,0,0,0,2967,36688,3635,283000,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600020558
0906,0906,JERSEY CITY,CITY,HUDSON,00020658,4504,11,20164139,C,Certificate,11/21/2016,03/15/2018,04,New,,CO,Certificate of Occupancy,2,1115,1440,580,85,153,0,0,0,3373,41280,3840,171500,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600020658
0906,0906,JERSEY CITY,CITY,HUDSON,00020670,7302,11,20164096,P,Permit,11/18/2016,,04,New,,,,0,1577,0,0,0,217,0,0,0,1794,58395,19465,3000000,71,0,R-5,International Residential Code,105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600020670
0906,0906,JERSEY CITY,CITY,HUDSON,00020778,4603,5,20164020,C,Certificate,11/15/2016,07/11/2017,04,New,,CO,Certificate of Occupancy,1,981,1260,605,400,135,0,0,0,3381,36345,3957,271000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600020778
0906,0906,JERSEY CITY,CITY,HUDSON,00020787,2602,49,20164018,C,Certificate,11/15/2016,12/07/2017,04,New,,CO,Certificate of Occupancy,2,1148,1380,605,400,158,0,0,0,3691,42537,3887,271000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,02/08/2018,090600020787
0906,0906,JERSEY CITY,CITY,HUDSON,00020801,4604,33,20164202,C,Certificate,11/28/2016,10/20/2017,04,New,,CO,Certificate of Occupancy,1,1181,1290,580,85,162,0,0,0,3298,43728,1,252000,0,2,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,11/08/2017,090600020801
0906,0906,JERSEY CITY,CITY,HUDSON,00020895,2402,20,20164113,C,Certificate,11/21/2016,09/13/2017,04,New,,CO,Certificate of Occupancy,1,1040,1430,530,85,143,0,0,0,3228,38505,3815,283000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/10/2017,090600020895
0906,0906,JERSEY CITY,CITY,HUDSON,00020896,2402,21,20164112,C,Certificate,11/21/2016,07/27/2017,04,New,,CO,Certificate of Occupancy,1,1040,1430,530,85,143,0,0,0,3228,38505,3815,283000,2,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2017,090600020896
0906,0906,JERSEY CITY,CITY,HUDSON,00020935,17505,20,20163919,C,Certificate,11/04/2016,04/27/2018,04,New,,CO,Certificate of Occupancy,3,10291,9660,4500,227,1414,0,0,0,26092,381162,33861,1892000,30,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600020935
0906,0906,JERSEY CITY,CITY,HUDSON,00020966,15003,2.01,20163857,C,Certificate,11/01/2016,05/22/2019,04,New,,CO,Certificate of Occupancy,1,17165,13020,9642,291,2359,100,0,0,42577,635724,54876,7089000,0,58,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/17/2019,090600020966
0906,0906,JERSEY CITY,CITY,HUDSON,00020971,8502,26,20164156,C,Certificate,11/22/2016,08/28/2018,04,New,,CO,Certificate of Occupancy,2,1107,1380,415,85,152,0,0,0,3139,40982,3966,571820,0,1,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600020971
0906,0906,JERSEY CITY,CITY,HUDSON,00020983,11201,7,20163931,C,Certificate,11/04/2016,03/12/2018,04,New,,CO,Certificate of Occupancy,2,6944,5430,2320,140,954,0,0,0,15788,257176,15913,1823390,10,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600020983
0906,0906,JERSEY CITY,CITY,HUDSON,00021002,14106,34,20164182,C,Certificate,11/23/2016,09/02/2020,04,New,,CO,Certificate of Occupancy,1,1620,2000,890,85,223,100,0,0,4918,60000,5800,1134000,0,2,R-3,"One and two family units, 5 lodgers or less each",101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,10/07/2020,090600021002
0906,0906,JERSEY CITY,CITY,HUDSON,00021127,25804,2,20164685,C,Certificate,12/29/2016,04/17/2018,04,New,,CO,Certificate of Occupancy,2,674,1290,465,500,93,0,0,0,3022,24945,26000,151000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600021127
0906,0906,JERSEY CITY,CITY,HUDSON,00021131,25804,3,20164686,C,Certificate,12/29/2016,04/17/2018,04,New,,CO,Certificate of Occupancy,2,608,1290,465,85,83,0,0,0,2531,22500,2500,151000,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600021131
0906,0906,JERSEY CITY,CITY,HUDSON,00021216,704,40,20164684,C,Certificate,12/29/2016,04/26/2018,04,New,,CO,Certificate of Occupancy,2,1040,1470,485,85,143,0,0,0,3223,38504,3815,279000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/29/2019,090600021216
0906,0906,JERSEY CITY,CITY,HUDSON,00021345,2203,14,20164574,C,Certificate,12/20/2016,02/13/2019,04,New,,CO,Certificate of Occupancy,1,1061,1240,440,85,146,100,0,0,3072,39292,3893,268000,0,2,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,03/07/2019,090600021345
